ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
1116,20105.5 px,47647.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1117,21180.5 px,47531.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1118,21557.5 px,47762.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1119,21587.5 px,47790.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1120,21491.5 px,47658.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1121,22404.5 px,47949.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1122,22777.5 px,46576.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1123,20819.5 px,49278.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1124,21173.5 px,49564.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1125,20545.5 px,50524.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1126,20466.5 px,50520.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1127,20816.5 px,50482.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1128,21156.5 px,50538.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1129,21225.5 px,50509.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1130,21613.5 px,50139.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1131,21567.5 px,50170.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1132,20593.5 px,50736.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1133,20560.5 px,50764.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1134,20661.5 px,50651.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1135,20712.5 px,50667.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1136,20983.5 px,50789.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1137,21063.5 px,50711.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1138,21084.5 px,50771.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1139,20887.5 px,50820.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1140,20745.5 px,50800.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1141,20613.5 px,50870.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1142,20513.5 px,50889.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1143,20916.5 px,51039.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1144,20870.5 px,51069.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1145,20967.5 px,51069.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1146,20801.5 px,51269.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1147,21367.5 px,51555.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1148,21435.5 px,51604.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1149,21317.5 px,49759.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
1150,21493.5 px,49759.5 px,[Document Nanse_04_29_2022_SV_Counted.psb],White Ibis,Nanse_04_29_2022,SV
